event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
656,trades,1784122497526,1784122497755145594,0.229661,buy,65424,65424,65425,1,0.005,9.47159,44,1894.318,16,0.45386,0,0.45386,9.47659,0.0478927546723030119483907186,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59694,132,9,same_touch_stable_enough,real_bbo_history_touch_stability,4439,1784122493087,8.30013,9.47159,1.17146,52,44,-8,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
657,l2Book,1784122497937,1784122498271843965,0.335339,buy,65424,65424,65428,4,0.005,20.64693,56,4129.386,10,0.16758,0,0.16758,20.65193,0.008114495836466615953085256439,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59711,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122497937,,20.64693,,,56,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
658,trades,1784122497937,1784122498272538118,0.335834,buy,65424,65424,65428,4,0.005,20.64693,56,4129.386,11,0.16758,0,0.16758,20.65193,0.008114495836466615953085256439,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59711,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122497937,,20.64693,,,56,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
659,trades,1784122498001,1784122498272986393,0.272273,buy,65424,65424,65428,4,0.005,20.64693,56,4129.386,13,0.16758,0,0.16758,20.65193,0.008114495836466615953085256439,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59711,64,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,64,1784122497937,,20.64693,,,56,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
660,l2Book,1784122498458,1784122498765846619,0.308339,buy,65427,65427,65428,1,0.005,25.93175,80,5186.35,9,0,0.16758,0.16758,25.93675,0.006461102489710545847108832063,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59686,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122498458,,25.93175,,,80,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
661,trades,1784122498943,1784122499229580932,0.287062,buy,65427,65427,65428,1,0.005,25.93175,80,5186.35,18,0,0.02626,0.02626,25.93675,0.001012463010978630707393948741,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59142,485,1,same_touch_stable_enough,real_bbo_history_touch_stability,485,1784122498458,,25.93175,,,80,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
662,l2Book,1784122499070,1784122499450307392,0.380809,buy,65435,65435,65436,1,0.005,3.74118,17,748.236,18,0,0.02626,0.02626,3.74618,0.007009807323727103342605000294,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59754,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122499070,,3.74118,,,17,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
663,l2Book,1784122499670,1784122499998123575,0.328618,buy,65435,65435,65436,1,0.005,9.93208,59,1986.416,18,0,0.02626,0.02626,9.93708,0.002642627411674254408739790763,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,111,59827,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,600,1784122499070,3.74118,9.93208,6.1909,17,59,42,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
664,trades,1784122500072,1784122500397573695,0.32606,buy,65435,65435,65436,1,0.005,9.93208,59,1986.416,15,0.00136,0,0.00136,9.93708,0.0001368611302314160699118855841,touched_quote_without_depletion,,0.00034,False,missing_same_side_strict_through_support,110,59295,402,2,same_touch_stable_enough,real_bbo_history_touch_stability,1002,1784122499070,3.74118,9.93208,6.1909,17,59,42,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
665,l2Book,1784122500205,1784122500492861771,0.288348,buy,65438,65438,65439,1,0.005,12.59622,148,2519.244,15,0,0.00136,0.00136,12.60122,0.0001079260579531188250026584728,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,missing_touch_freshness_or_queue_reset_evidence,111,59830,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122500205,,12.59622,,,148,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
666,l2Book,1784122500746,1784122501317553627,0.57204,buy,65438,65438,65439,1,0.005,22.53248,96,4506.496,14,0,0.00136,0.00136,22.53748,0.0000603439248753631728125770938,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,outside_quality_a_b_queue_bands,111,59811,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,541,1784122500205,12.59622,22.53248,9.93626,148,96,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
667,trades,1784122500746,1784122501318305793,0.572603,buy,65438,65438,65439,1,0.005,22.53248,96,4506.496,17,0,0.00136,0.00136,22.53748,0.0000603439248753631728125770938,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,outside_quality_a_b_queue_bands,111,59811,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,541,1784122500205,12.59622,22.53248,9.93626,148,96,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
668,trades,1784122500945,1784122501318988722,0.3743,buy,65438,65438,65439,1,0.005,22.53248,96,4506.496,26,0,0.00136,0.00136,22.53748,0.0000603439248753631728125770938,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,outside_quality_a_b_queue_bands,110,59289,199,2,same_touch_stable_enough,real_bbo_history_touch_stability,740,1784122500205,12.59622,22.53248,9.93626,148,96,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
669,trades,1784122501075,1784122501489241801,0.414775,buy,65438,65438,65439,1,0.005,22.53248,96,4506.496,27,0,0.00136,0.00136,22.53748,0.0000603439248753631728125770938,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,outside_quality_a_b_queue_bands,110,59289,329,2,same_touch_stable_enough,real_bbo_history_touch_stability,870,1784122500205,12.59622,22.53248,9.93626,148,96,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
670,trades,1784122501216,1784122501489984340,0.274295,buy,65438,65438,65439,1,0.005,22.53248,96,4506.496,28,0,0.00136,0.00136,22.53748,0.0000603439248753631728125770938,strict_trade_through_seen_but_visible_top_not_depleted,,0.00034,False,outside_quality_a_b_queue_bands,110,59289,470,2,same_touch_stable_enough,real_bbo_history_touch_stability,1011,1784122500205,12.59622,22.53248,9.93626,148,96,-52,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
