schema_version,task_id,sample_sequence,monotonic_ns,audit_utc_ns,server_time_ms,best_bid,best_ask,mid_price
skhynix_c6in_latency_v2,0822T002,18,590499997478127,1787450223684788704,1787450223453,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,19,590500560551882,1787450224247862840,1787450223978,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,20,590501111901840,1787450224799213528,1787450224525,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,21,590501744727853,1787450225432038963,1787450225060,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,22,590502192577564,1787450225879889333,1787450225588,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,23,590502737169783,1787450226424481766,1787450226139,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,24,590503285928687,1787450226973240483,1787450226672,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,25,590503759329892,1787450227446640836,1787450227208,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,26,590504299348980,1787450227986660830,1787450227752,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,27,590504881700508,1787450228569012675,1787450228290,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,28,590505404349836,1787450229091660843,1787450228823,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,29,590505974743989,1787450229662054706,1787450229356,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,30,590506434028907,1787450230121340106,1787450229877,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,31,590507014504528,1787450230701815711,1787450230414,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,32,590507658418320,1787450231345730096,1787450231042,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,33,590508161175194,1787450231848486312,1787450231597,1251.2,1251.3,1251.25
skhynix_c6in_latency_v2,0822T002,34,590508714701022,1787450232402012097,1787450232129,1251.2,1251.3,1251.25
